,name,job,tool,runtime,timesaved,date
19801,Designer97,HISILICON-1027080-PHOENIX_6DIE_CP-BRD-33,Create Capacitance Sheet & Short Check Report,9,164528,Mon Apr 15 04:45:37 2019
19802,Designer97,HISILICON-1027080-PHOENIX_6DIE_CP-BRD-35,Create Capacitance Sheet & Short Check Report,7,112245,Wed May  1 23:22:52 2019
19803,Designer97,HISILICON-1027080-PHOENIX_6DIE_CP-BRD-35,Create Capacitance Sheet & Short Check Report,7,114009,Thu Apr 25 23:40:16 2019
19804,Designer97,HISILICON-1027200-HIHIPV300-BRD-21,Check Un-Miter,24,124146,Tue Apr 23 00:42:10 2019
19805,Designer97,HISILICON-1027200-HIHIPV300-BRD-21,Check Un-Miter,25,121241,Tue Apr 23 00:13:06 2019
19806,Designer97,HISILICON-1027200-HIHIPV300-BRD-21,Check Un-Miter,26,122443,Tue Apr 23 00:25:09 2019
19807,Designer97,HISILICON-1027200-HIHIPV300-BRD-21,Check Un-Miter,325,124701,Tue Apr 23 00:52:26 2019
19808,Designer97,HISILICON-1027200-HIHIPV300-BRD-21,Check Un-Miter,57,124534,Tue Apr 23 00:46:31 2019
19809,Designer97,HISILICON-1027200-HIHIPV300-BRD-21,Check Un-Miter,729,122929,Tue Apr 23 00:41:37 2019
19810,Designer97,HISILICON-1027200-HIHIPV300-BRD-21,Check Un-Miter,97,125229,Tue Apr 23 00:54:06 2019
19811,Designer97,HISILICON-1027200-HIHIPV300-BRD-77,Create Capacitance Sheet & Short Check Report,7,114846,Mon May  6 23:48:52 2019
19812,Designer97,HISILICON-1027350_FTX12-brd-37_routing_CM,Check FAB Notes,3,110747,Tue May  7 23:07:49 2019
19813,Designer97,HISILICON-1027350_FTX12-brd-37_routing_CM,Check FAB Notes,8,110304,Tue May  7 23:03:11 2019
19814,Designer97,HISILICON-1027350_FTX12-brd-81,Create Capacitance Sheet & Short Check Report,63713,142942,Fri May 17 20:11:35 2019
19815,Designer97,HISILICON-5438 R1-SD5171V300-BRD-64,Place Pogo (UltraFLEX),6,113837,Tue Dec  4 22:38:43 2018
19816,Designer97,HISILICON-5479-HI6250-FINAL TEST-BRD-44-WITHOUT-DC,Place Pogo (93K),10,114017,Wed Nov 21 22:40:27 2018
19817,Designer97,HYGON-1025580-PATHFINDER-957BGA-FT-93K-BRD-25,Check FAB Notes,6,105731,Mon Jan 28 21:57:37 2019
19818,Designer97,HYGON-1025580-PATHFINDER-957BGA-FT-93K-BRD-25,Check FAB Notes,7,105402,Mon Jan 28 21:54:09 2019
19819,Designer97,HYGON-1025580-PATHFINDER-957BGA-FT-93K-BRD-25,Check FAB Notes,8,105250,Mon Jan 28 21:52:57 2019
19820,Designer97,HYGON-1025580-PATHFINDER-957BGA-FT-93K-BRD-45-ASSEMBLY-1,Create Capacitance Sheet & Short Check Report,2,164604,Wed Mar  6 03:46:06 2019
19821,Designer97,HYGON-1025580-PATHFINDER-957BGA-FT-93K-BRD-45-ASSEMBLY-1,Create Capacitance Sheet & Short Check Report,3,162602,Wed Mar  6 03:26:05 2019
19822,Designer97,IBM-1031860-I2C_TMP42X CONFIG BOARD-BRD-07,Create Capacitance Sheet & Short Check Report,1,153051,Mon Sep  2 03:30:52 2019
19823,Designer97,IBM_1026780_p9axone_ibm3802-brd-65,Create Capacitance Sheet & Short Check Report,3,175934,Mon Apr 15 05:59:37 2019
19824,Designer97,INPHI-1026051-POLARIS_6X7_QUAD_SITE-BRD-5,Create Capacitance Sheet & Short Check Report,2,173123,Thu Apr  4 05:31:25 2019
19825,Designer97,INPHI-1026150-PORIMA-BRD-26,Create Capacitance Sheet & Short Check Report,2,100838,Wed Mar 20 22:08:40 2019
19826,Designer97,INPHI-1031300-CAPELLA_TEST_CHIP_CTC_BGAMAP-BRD-18,Check Gerber Setting,2,153202,Sat Aug 10 03:31:58 2019
19827,Designer97,INPHI-1031300-CAPELLA_TEST_CHIP_CTC_BGAMAP-BRD-18,Check Gerber Setting,2,153208,Sat Aug 10 03:32:04 2019
19828,Designer97,INPHI-1031300-CAPELLA_TEST_CHIP_CTC_BGAMAP-BRD-18,Check Gerber Setting,2,153216,Sat Aug 10 03:32:12 2019
19829,Designer97,INPHI-1032300-PORIMA-BRD-64,Create Capacitance Sheet & Short Check Report,2,170819,Tue Oct  8 05:08:21 2019
19830,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,1,144834,Thu Nov 29 01:48:35 2018
19831,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,1,145012,Thu Nov 29 01:50:13 2018
19832,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,1,145153,Thu Nov 29 01:51:54 2018
19833,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,1,145307,Thu Nov 29 01:53:08 2018
19834,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,1,164816,Thu Dec  6 03:48:17 2018
19835,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,10,144048,Thu Nov 29 01:40:58 2018
19836,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,13,163311,Thu Dec  6 03:33:24 2018
19837,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,2,144649,Thu Nov 29 01:46:51 2018
19838,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,2,145414,Thu Nov 29 01:54:16 2018
19839,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check FAB Notes,3,163256,Thu Dec  6 03:32:59 2018
19840,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check Un-Miter,12,113213,Mon Nov 19 22:32:24 2018
19841,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check Un-Miter,1599,152940,Tue Nov 20 02:56:19 2018
19842,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check Un-Miter,3263,095902,Mon Nov 19 21:53:26 2018
19843,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check Un-Miter,49,113417,Mon Nov 19 22:35:05 2018
19844,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check Un-Miter,51,113116,Mon Nov 19 22:32:07 2018
19845,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check Un-Miter,63,095722,Mon Nov 19 20:58:25 2018
19846,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Check Un-Miter,7,095706,Mon Nov 19 20:57:13 2018
19847,Designer97,Intel-1023050-S74H1AA_WS_4X-BRD-13-routing-1,Compare Connections,1274,120316,Mon Nov 19 23:24:30 2018
19848,Designer97,Intel-1025500 -A31A6AA-ATC GEN1 T2K550-BRD-20,Create Capacitance Sheet & Short Check Report,2,173941,Mon Feb  4 04:39:43 2019
19849,Designer97,Intel-1025500 -A31A6AA-ATC GEN1 T2K550-BRD-20,Create Capacitance Sheet & Short Check Report,3,174625,Mon Feb  4 04:46:27 2019
19850,Designer97,Intel-1025500 -A31A6AA-ATC GEN1 T2K550-BRD-20,Create Capacitance Sheet & Short Check Report,50,175203,Mon Feb  4 04:52:53 2019
19851,Designer97,INTEL-1026170-X74H_FCLGA-LEFT BOARD-BRD-36,Create Capacitance Sheet & Short Check Report,2,155806,Mon Apr 15 03:58:08 2019
19852,Designer97,INTEL-1026180-X74H_FCLGA-RIGHT BOARD-BRD-27,Create Capacitance Sheet & Short Check Report,2,112603,Sun Apr 14 23:26:05 2019
19853,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,1,123350,Wed Dec  5 23:33:51 2018
19854,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,1,124551,Wed Dec  5 23:45:52 2018
19855,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,2,115625,Wed Dec  5 22:56:27 2018
19856,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,2,124103,Wed Dec  5 23:41:05 2018
19857,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,2,124148,Wed Dec  5 23:41:50 2018
19858,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,2,144941,Thu Dec  6 01:49:42 2018
19859,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,2,145601,Thu Dec  6 01:56:02 2018
19860,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,2,171418,Thu Dec  6 04:14:20 2018
19861,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,4,113731,Wed Dec  5 22:37:35 2018
19862,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,4,144534,Thu Dec  6 01:45:38 2018
19863,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,5,144700,Thu Dec  6 01:47:05 2018
19864,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB Notes,9,171359,Thu Dec  6 04:14:08 2018
19865,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB stack-up,18,171424,Thu Dec  6 04:14:42 2018
19866,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB stack-up,3,104550,Thu Dec  6 21:45:52 2018
19867,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB stack-up,3,171332,Thu Dec  6 04:13:35 2018
19868,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB stack-up,3,172436,Thu Dec  6 04:24:39 2018
19869,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB stack-up,3,173456,Thu Dec  6 04:34:58 2018
19870,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB stack-up,3,173559,Thu Dec  6 04:36:01 2018
19871,Designer97,ITEST-1024120-VR8300B0-BRD-31,Check FAB stack-up,4,173701,Thu Dec  6 04:37:05 2018
19872,Designer97,ITEST-1024120-VR8300B0-BRD-31,Waive same net mask to mask drc,14,173355,Fri Dec  7 04:34:09 2018
19873,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,1,123230,Thu Dec  6 23:32:31 2018
19874,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,2,105847,Thu Dec  6 21:58:49 2018
19875,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,2,122118,Thu Dec  6 23:21:20 2018
19876,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,2,122818,Thu Dec  6 23:28:20 2018
19877,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,2,123045,Thu Dec  6 23:30:47 2018
19878,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,2,123139,Thu Dec  6 23:31:40 2018
19879,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,2,123245,Thu Dec  6 23:32:47 2018
19880,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,3,104811,Thu Dec  6 21:48:14 2018
19881,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,3,105828,Thu Dec  6 21:58:31 2018
19882,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,3,121622,Thu Dec  6 23:16:25 2018
19883,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,3,122740,Thu Dec  6 23:27:43 2018
19884,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,3,122929,Thu Dec  6 23:29:31 2018
19885,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,3,123119,Thu Dec  6 23:31:22 2018
19886,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,4,104842,Thu Dec  6 21:48:46 2018
19887,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check FAB stack-up,4,123423,Thu Dec  6 23:34:26 2018
19888,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check Gerber Setting,2,123112,Thu Dec  6 23:31:13 2018
19889,Designer97,ITEST-1024120-VR8300B0-BRD-43,Check Un-Miter,377,094435,Sun Dec  9 20:50:52 2018
19890,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,124816,Thu Dec  6 23:48:16 2018
19891,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,125006,Thu Dec  6 23:50:05 2018
19892,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,125224,Thu Dec  6 23:52:24 2018
19893,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,125350,Thu Dec  6 23:53:49 2018
19894,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,143710,Fri Dec  7 01:37:10 2018
19895,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,143853,Fri Dec  7 01:38:53 2018
19896,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,144050,Fri Dec  7 01:40:50 2018
19897,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,144900,Fri Dec  7 01:49:00 2018
19898,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,145212,Fri Dec  7 01:52:12 2018
19899,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,145348,Fri Dec  7 01:53:47 2018
19900,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,145513,Fri Dec  7 01:55:13 2018
19901,Designer97,ITEST-1024120-VR8300B0-BRD-43,Package Height By Refdes,0,150802,Fri Dec  7 02:08:01 2018
19902,Designer97,ITEST-1024120-VR8300B0-BRD-43,Waive same net mask to mask drc,11,101651,Mon Dec 10 21:17:02 2018
19903,Designer97,ITEST-1024120-VR8300B0-BRD-43,Waive same net mask to mask drc,23,101308,Mon Dec 10 21:13:31 2018
19904,Designer97,MICRON-TOMCAT-PHOENIX-FT-BRD-00-G.M1,Check FAB Notes,1,165759,Thu Dec  6 03:58:00 2018
19905,Designer97,MICRON-TOMCAT-PHOENIX-FT-BRD-00-G.M1,Check FAB Notes,4,165138,Thu Dec  6 03:51:42 2018
19906,Designer97,MICRON-TOMCAT-PHOENIX-FT-BRD-00-G.M1,Check Un-Miter,18,114449,Tue Dec  4 22:45:07 2018
19907,Designer97,MICRON-TOMCAT-PHOENIX-FT-BRD-00-G.M1,Place Pogo (UltraFLEX),1,113753,Tue Dec  4 22:37:54 2018
19908,Designer97,MICRON_1024760_TOMCAT_2X-BRD-81,Create Capacitance Sheet & Short Check Report,3,150935,Mon Feb  4 02:09:38 2019
19909,Designer97,NVIDIA-1010610-T194-MID-CP-BRD-118,Place Pogo (93K),1,151601,Tue Apr 30 03:16:01 2019
19910,Designer97,NVIDIA-1011820-T194-MID-FT1-BRD-26,Change Line,42,164538,Mon Feb 18 03:46:20 2019
19911,Designer97,NVIDIA-1011820-T194-MID-FT1-BRD-26,Padstack Generator,125,113339,Fri Apr  5 23:35:45 2019
19912,Designer97,NVIDIA-1026340-TU117-AC-IO-CHAR-brd-145,Create Capacitance Sheet & Short Check Report,2,171351,Wed Apr 10 05:13:53 2019
19913,Designer97,NVIDIA-1026340-TU117-AC-IO-CHAR-brd-145,Create Capacitance Sheet & Short Check Report,210,173214,Thu Apr 11 05:35:44 2019
19914,Designer97,NVIDIA-1026340-TU117-AC-IO-CHAR-brd-145,Create Capacitance Sheet & Short Check Report,3,181032,Thu Apr 11 06:10:35 2019
19915,Designer97,NVIDIA-1026570-GA100-IO-CHAR BOARD-BRD-02-23,Place Pogo (93K),1,164627,Wed Apr 24 04:46:28 2019
19916,Designer97,NVIDIA-1026760-GA100_CHAR BOARD-BRD-108,Create Capacitance Sheet & Short Check Report,2,173358,Wed Jul 10 05:33:52 2019
19917,Designer97,NVIDIA-1026760-GA100_CHAR BOARD-BRD-108,Create Capacitance Sheet & Short Check Report,2,180336,Wed Jul 10 06:03:29 2019
19918,Designer97,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-38-comp,Check Gerber Setting,1,091219,Wed May  8 21:12:20 2019
19919,Designer97,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-38-comp,Check Gerber Setting,1,092216,Wed May  8 21:22:17 2019
19920,Designer97,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-38-comp,Check Gerber Setting,2,091135,Wed May  8 21:11:37 2019
19921,Designer97,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-38-comp,Check Gerber Setting,2,091312,Wed May  8 21:13:13 2019
19922,Designer97,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-38-comp,Check Gerber Setting,2,091725,Wed May  8 21:17:26 2019
19923,Designer97,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-38-comp,Cline Info,0,094211,Wed May  8 21:42:11 2019
19924,Designer97,NVIDIA-1027340-GA100-CP-BRD-61,GEN3 Swell Update,11,111901,Wed Jun 19 23:19:01 2019
19925,Designer97,NVIDIA-1027340-GA100-CP-BRD-61,GEN3 Swell Update,11,112044,Wed Jun 19 23:20:44 2019
19926,Designer97,NVIDIA-1027340-GA100-CP-BRD-61_gen3_check,GEN3 Swell Update,11,114619,Wed Jun 19 23:46:20 2019
19927,Designer97,NVIDIA-1027340-GA100-CP-BRD-61_gen3_check,GEN3 Swell Update,11,114732,Wed Jun 19 23:47:32 2019
19928,Designer97,NVIDIA-1027340-GA100-CP-BRD-61_gen3_check,GEN3 Swell Update,11,121305,Fri Jul  5 00:13:07 2019
19929,Designer97,NVIDIA-1027340-GA100-CP-BRD-61_gen3_check,GEN3 Swell Update,11,123031,Fri Jul  5 00:30:33 2019
19930,Designer97,NVIDIA-1027340-GA100-CP-BRD-61_gen3_check,GEN3 Swell Update,11,144921,Fri Jul  5 02:49:23 2019
19931,Designer97,NVIDIA-1028890-LR10-FT-BRD-56_replaced,GEN3 Swell Update,11,125328,Sat Jun 29 00:53:29 2019
19932,Designer97,NVIDIA-1029250-GA100-MATHS-BRD-13,TDR Report,0,115337,Tue Jun 18 23:53:37 2019
19933,Designer97,NVIDIA-1029250-GA100-MATHS-BRD-38,GEN3 Swell Update,11,152806,Wed Jun 19 03:28:06 2019
19934,Designer97,NVIDIA-1029250-GA100-MATHS-BRD-38,GEN3 Swell Update,11,154127,Wed Jun 19 03:41:27 2019
19935,Designer97,NVIDIA-1029250-GA100-MATHS-BRD-47-D3,PS9G Swell Update,11,150453,Mon Jun 24 03:04:53 2019
19936,Designer97,NVIDIA-1031450-GA101-ULB-DC-BRD-45,Design View,105,180550,Wed Sep 18 06:07:35 2019
19937,Designer97,NVIDIA-1031450-GA101-ULB-DC-BRD-45,Design View,11,112454,Wed Sep 18 23:25:05 2019
19938,Designer97,NVIDIA-1031450-GA101-ULB-DC-BRD-45,Design View,19,180437,Wed Sep 18 06:04:56 2019
19939,Designer97,NVIDIA-1031450-GA101-ULB-DC-BRD-45,Design View,7,180347,Wed Sep 18 06:03:54 2019
19940,Designer97,NVIDIA-1031450-GA101-ULB-DC-BRD-45,Layer Panel,17,180850,Wed Sep 18 06:09:07 2019
19941,Designer97,NVIDIA-1031450-GA101-ULB-DC-BRD-45_orig,Design View,12,113336,Wed Sep 18 23:33:48 2019
19942,Designer97,NVIDIA-1031450-GA101-ULB-DC-BRD-45_orig,GEN3 Swell Update,11,113033,Wed Sep 18 23:30:33 2019
19943,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-02-61-2,Place Pogo (93K),0,111012,Tue Jan  8 22:10:12 2019
19944,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-02-61-2,Place Pogo (93K),0,111201,Tue Jan  8 22:12:01 2019
19945,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-02-61-2,Place Pogo (93K),1,110944,Tue Jan  8 22:09:45 2019
19946,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),0,112549,Fri Feb  8 22:25:49 2019
19947,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),0,120802,Fri Feb  8 23:08:02 2019
19948,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),0,121032,Fri Feb  8 23:10:32 2019
19949,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),0,121209,Fri Feb  8 23:12:09 2019
19950,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),1,112716,Fri Feb  8 22:27:17 2019
19951,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),1,115042,Fri Feb  8 22:50:43 2019
19952,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),1,115112,Fri Feb  8 22:51:13 2019
19953,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),1,115313,Fri Feb  8 22:53:14 2019
19954,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),17,121540,Fri Feb  8 23:15:56 2019
19955,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-20,Place Pogo (93K),2,113047,Fri Feb  8 22:30:48 2019
19956,Designer97,NVIDIA-XXXXXX-93K-AVI64 LATCH UP TESTING BOARD-BRD-05-25-aneeba,Place Pogo (93K),4,123502,Fri Feb  8 23:35:06 2019
19957,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Add Race-track,125,171512,Tue Jul 23 05:17:17 2019
19958,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Add Race-track,94,170906,Tue Jul 23 05:10:40 2019
19959,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),25,165729,Thu Apr 11 04:57:54 2019
19960,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),25,165841,Thu Apr 11 04:59:06 2019
19961,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),26,161738,Thu Apr 11 04:18:04 2019
19962,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),26,165113,Thu Apr 11 04:51:39 2019
19963,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),29,112829,Wed Apr 10 23:28:59 2019
19964,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),31,165210,Thu Apr 11 04:52:41 2019
19965,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),32,162125,Thu Apr 11 04:21:57 2019
19966,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),33,161831,Thu Apr 11 04:19:04 2019
19967,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-1,Place Pogo (93K),37,113038,Wed Apr 10 23:31:15 2019
19968,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-race_track,Add Fanout,4,155756,Tue Nov  6 02:58:00 2018
19969,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-race_track,Add Fanout,4754,143737,Tue Nov  6 02:56:51 2018
19970,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-race_track,Add Race-track,119,104524,Wed Apr 10 22:47:23 2019
19971,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-race_track,Add Race-track,343,124609,Tue Nov 13 23:51:52 2018
19972,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-race_track,Add Race-track,49,125322,Tue Nov 13 23:54:11 2018
19973,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-race_track,Add Race-track,65,124225,Tue Nov 13 23:43:30 2018
19974,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-race_track,Place Pogo (93K),36,112316,Wed Apr 10 23:23:52 2019
19975,Designer97,NXP-1010650-DS-MSCALE850D-FT-LB-BRD-77-race_track_30,Add Race-track,2536,160640,Tue Nov  6 03:48:57 2018
19976,Designer97,NXP-1015660-mScale 850D X4 Direct Dock Probe Card-BRD-7-s10,Cline Info,7,163323,Fri Jun 28 04:33:30 2019
19977,Designer97,NXP-1015660-mScale 850D X4 Direct Dock Probe Card-BRD-7-s10,Create blind buried padstack,22.txt,,Tue Jul 23 05:18:44 2019
19978,Designer97,NXP-1015660-mScale 850D X4 Direct Dock Probe Card-BRD-7-s10,Highlight Count,26,163046,Fri Jun 28 04:31:13 2019
19979,Designer97,NXP-1015660-mScale 850D X4 Direct Dock Probe Card-BRD-7-s10,Highlight Count,9,162947,Fri Jun 28 04:29:56 2019
19980,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Check Un-Miter,106,173952,Tue Dec  4 04:41:38 2018
19981,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Check Un-Miter,141,172750,Tue Dec  4 04:30:11 2018
19982,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Check Un-Miter,23,173036,Tue Dec  4 04:30:59 2018
19983,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Check Un-Miter,233,174144,Tue Dec  4 04:45:37 2018
19984,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Check Un-Miter,38,174541,Tue Dec  4 04:46:19 2018
19985,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Place Pogo (93K),10,170603,Mon Dec  3 04:06:13 2018
19986,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Place Pogo (93K),11,170515,Mon Dec  3 04:05:26 2018
19987,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Place Pogo (93K),2,174009,Mon Dec  3 04:40:11 2018
19988,Designer97,NXP-1015730-MP81 x 16 Production Board-BRD-56,Set Constraint,107.txt,,Tue Dec  4 04:59:34 2018
19989,Designer97,NXP-1016,Check Gerber Setting,2,173255,Wed Nov 14 04:32:57 2018
19990,Designer97,NXP-1016,Compare Routing,1181,110512,Wed Nov 14 22:24:53 2018
19991,Designer97,NXP-1016,Compare Routing,119,115125,Wed Nov 14 22:53:24 2018
19992,Designer97,NXP-1016,Compare Routing,127,120912,Wed Nov 14 23:11:19 2018
19993,Designer97,NXP-1016,Compare Routing,198,141924,Thu Nov 15 01:22:42 2018
19994,Designer97,NXP-1016,Compare Routing,234,121125,Wed Nov 14 23:15:20 2018
19995,Designer97,NXP-1016,Compare Routing,29,124607,Wed Nov 14 23:46:36 2018
19996,Designer97,NXP-1016,Compare Routing,32,124815,Wed Nov 14 23:48:47 2018
19997,Designer97,NXP-1016,Compare Routing,43,112606,Wed Nov 14 22:26:49 2018
19998,Designer97,NXP-1016,Compare Routing,47,124655,Wed Nov 14 23:47:42 2018
19999,Designer97,NXP-1016,Set Constraint,11,113216,Thu Nov 15 22:32:27 2018
20000,Designer97,NXP-1016,Set Constraint,11.txt,,Fri Nov 16 04:56:21 2018
